SeriesName;SeriesCode;CountryName;CountryCode;Year;Value
Gross domestic savings (current US$);NY.GDS.TOTL.CD;India;IND;1991.0;59161712842.4951
Gross domestic savings (current US$);NY.GDS.TOTL.CD;Russian Federation;RUS;1991.0;189288888888.889
Gross domestic savings (current US$);NY.GDS.TOTL.CD;South Africa;ZAF;1991.0;24147552886.9397
Gross domestic savings (current US$);NY.GDS.TOTL.CD;Brazil;BRA;1992.0;85799250000.0
Gross domestic savings (current US$);NY.GDS.TOTL.CD;China;CHN;1992.0;171981787254.317
Gross domestic savings (current US$);NY.GDS.TOTL.CD;India;IND;1992.0;67269619734.7347
Gross domestic savings (current US$);NY.GDS.TOTL.CD;Russian Federation;RUS;1992.0;224075060532.688
Gross domestic savings (current US$);NY.GDS.TOTL.CD;South Africa;ZAF;1992.0;24777226153.3296
Gross domestic savings (current US$);NY.GDS.TOTL.CD;Brazil;BRA;1993.0;97425878881.9876
Gross domestic savings (current US$);NY.GDS.TOTL.CD;China;CHN;1993.0;185235464642.888
Gross domestic savings (current US$);NY.GDS.TOTL.CD;India;IND;1993.0;65762421479.1976
Gross domestic savings (current US$);NY.GDS.TOTL.CD;Russian Federation;RUS;1993.0;151052004058.853
Gross domestic savings (current US$);NY.GDS.TOTL.CD;South Africa;ZAF;1993.0;25341049127.7373
Gross domestic savings (current US$);NY.GDS.TOTL.CD;Brazil;BRA;1994.0;128313780697.638
Gross domestic savings (current US$);NY.GDS.TOTL.CD;China;CHN;1994.0;236005914749.324
Gross domestic savings (current US$);NY.GDS.TOTL.CD;India;IND;1994.0;80913476923.4689
Gross domestic savings (current US$);NY.GDS.TOTL.CD;Russian Federation;RUS;1994.0;118920240636.522
Gross domestic savings (current US$);NY.GDS.TOTL.CD;South Africa;ZAF;1994.0;25125617290.7595
Gross domestic savings (current US$);NY.GDS.TOTL.CD;Brazil;BRA;1995.0;118208668628.092
Gross domestic savings (current US$);NY.GDS.TOTL.CD;China;CHN;1995.0;300707176552.864
Gross domestic savings (current US$);NY.GDS.TOTL.CD;India;IND;1995.0;92806006738.9472
Gross domestic savings (current US$);NY.GDS.TOTL.CD;Russian Federation;RUS;1995.0;114055294052.498
Gross domestic savings (current US$);NY.GDS.TOTL.CD;South Africa;ZAF;1995.0;29790313709.2183
Gross domestic savings (current US$);NY.GDS.TOTL.CD;Brazil;BRA;1996.0;128344437568.401
Gross domestic savings (current US$);NY.GDS.TOTL.CD;China;CHN;1996.0;345088669315.148
Gross domestic savings (current US$);NY.GDS.TOTL.CD;India;IND;1996.0;98671742501.5774
Gross domestic savings (current US$);NY.GDS.TOTL.CD;Russian Federation;RUS;1996.0;111582078195.723
Gross domestic savings (current US$);NY.GDS.TOTL.CD;South Africa;ZAF;1996.0;27001063533.0657
Gross domestic savings (current US$);NY.GDS.TOTL.CD;Brazil;BRA;1997.0;133849570129.87
Gross domestic savings (current US$);NY.GDS.TOTL.CD;China;CHN;1997.0;388022631270.96
Gross domestic savings (current US$);NY.GDS.TOTL.CD;India;IND;1997.0;104214136397.521
Gross domestic savings (current US$);NY.GDS.TOTL.CD;Russian Federation;RUS;1997.0;97910803802.9386
Gross domestic savings (current US$);NY.GDS.TOTL.CD;South Africa;ZAF;1997.0;26519534848.561
Gross domestic savings (current US$);NY.GDS.TOTL.CD;Brazil;BRA;1998.0;136357463076.26
Gross domestic savings (current US$);NY.GDS.TOTL.CD;China;CHN;1998.0;406972810119.458
Gross domestic savings (current US$);NY.GDS.TOTL.CD;India;IND;1998.0;102309937556.761
Gross domestic savings (current US$);NY.GDS.TOTL.CD;Russian Federation;RUS;1998.0;64484595569.2942
Gross domestic savings (current US$);NY.GDS.TOTL.CD;South Africa;ZAF;1998.0;24142029602.0118
Gross domestic savings (current US$);NY.GDS.TOTL.CD;Brazil;BRA;1999.0;93128141290.5715
Gross domestic savings (current US$);NY.GDS.TOTL.CD;China;CHN;1999.0;409468872131.959
Gross domestic savings (current US$);NY.GDS.TOTL.CD;India;IND;1999.0;109268191827.702
Gross domestic savings (current US$);NY.GDS.TOTL.CD;Russian Federation;RUS;1999.0;62450588952.0715
Gross domestic savings (current US$);NY.GDS.TOTL.CD;South Africa;ZAF;1999.0;24614025652.1929
Gross domestic savings (current US$);NY.GDS.TOTL.CD;Brazil;BRA;2000.0;109058416288.603
Gross domestic savings (current US$);NY.GDS.TOTL.CD;China;CHN;2000.0;441284115820.69
Gross domestic savings (current US$);NY.GDS.TOTL.CD;India;IND;2000.0;113881720101.564
Gross domestic savings (current US$);NY.GDS.TOTL.CD;Russian Federation;RUS;2000.0;100563323853.537
Gross domestic savings (current US$);NY.GDS.TOTL.CD;South Africa;ZAF;2000.0;25230883472.8621
Gross domestic savings (current US$);NY.GDS.TOTL.CD;Brazil;BRA;2001.0;92570499022.192
Gross domestic savings (current US$);NY.GDS.TOTL.CD;China;CHN;2001.0;509864433024.851
Gross domestic savings (current US$);NY.GDS.TOTL.CD;India;IND;2001.0;116950957384.219
Gross domestic savings (current US$);NY.GDS.TOTL.CD;Russian Federation;RUS;2001.0;104791991772.369
Gross domestic savings (current US$);NY.GDS.TOTL.CD;South Africa;ZAF;2001.0;22575616782.0471
Gross domestic savings (current US$);NY.GDS.TOTL.CD;Brazil;BRA;2002.0;92916003616.6365
Gross domestic savings (current US$);NY.GDS.TOTL.CD;China;CHN;2002.0;573757981214.208
Gross domestic savings (current US$);NY.GDS.TOTL.CD;India;IND;2002.0;132113809606.64
Gross domestic savings (current US$);NY.GDS.TOTL.CD;Russian Federation;RUS;2002.0;106743221690.59
Gross domestic savings (current US$);NY.GDS.TOTL.CD;South Africa;ZAF;2002.0;23576517688.5786
Gross domestic savings (current US$);NY.GDS.TOTL.CD;Brazil;BRA;2003.0;106515554761.131
Gross domestic savings (current US$);NY.GDS.TOTL.CD;China;CHN;2003.0;696955776629.214
Gross domestic savings (current US$);NY.GDS.TOTL.CD;India;IND;2003.0;167846739992.383
Gross domestic savings (current US$);NY.GDS.TOTL.CD;Russian Federation;RUS;2003.0;135199197813.763
Gross domestic savings (current US$);NY.GDS.TOTL.CD;South Africa;ZAF;2003.0;35732679418.8798
Gross domestic savings (current US$);NY.GDS.TOTL.CD;Brazil;BRA;2004.0;142737391316.239
Gross domestic savings (current US$);NY.GDS.TOTL.CD;China;CHN;2004.0;875286685870.143
Gross domestic savings (current US$);NY.GDS.TOTL.CD;India;IND;2004.0;221564587054.158
Gross domestic savings (current US$);NY.GDS.TOTL.CD;Russian Federation;RUS;2004.0;192616829583.478
Gross domestic savings (current US$);NY.GDS.TOTL.CD;South Africa;ZAF;2004.0;43376937009.4586
Gross domestic savings (current US$);NY.GDS.TOTL.CD;Brazil;BRA;2005.0;183727056728.557
Gross domestic savings (current US$);NY.GDS.TOTL.CD;China;CHN;2005.0;1042753836715.77
Gross domestic savings (current US$);NY.GDS.TOTL.CD;India;IND;2005.0;264615149036.898
